"Family","ID","Sex","oTreatment","Size","Activity","Block","tstart","Lifespan","Censored","timegroup"
"xG","xG6","F","A","3.906666667","Flight","B",107,108,0,81
"xG","xG6","F","A","3.906666667","Flight","B",108,109,0,82
"xG","xG6","F","A","3.906666667","Flight","B",109,110,0,83
"xG","xG6","F","A","3.906666667","Flight","B",110,111,0,84
"xG","xG6","F","A","3.906666667","Flight","B",111,112,0,85
"xG","xG6","F","A","3.906666667","Flight","B",112,114,0,86
"xG","xG6","F","A","3.906666667","Flight","B",114,115,0,87
"xG","xG6","F","A","3.906666667","Flight","B",115,117,0,88
"xG","xG6","F","A","3.906666667","Flight","B",117,118,0,89
"xG","xG6","F","A","3.906666667","Flight","B",118,119,0,90
"xG","xG6","F","A","3.906666667","Flight","B",119,120,0,91
"xG","xG6","F","A","3.906666667","Flight","B",120,121,0,92
"xG","xG6","F","A","3.906666667","Flight","B",121,122,0,93
"xG","xG6","F","A","3.906666667","Flight","B",122,123,0,94
"xG","xG6","F","A","3.906666667","Flight","B",123,124,0,95
"xG","xG6","F","A","3.906666667","Flight","B",124,125,0,96
"xG","xG6","F","A","3.906666667","Flight","B",125,126,0,97
"xG","xG6","F","A","3.906666667","Flight","B",126,128,0,98
"xG","xG6","F","A","3.906666667","Flight","B",128,129,0,99
"xG","xG6","F","A","3.906666667","Flight","B",129,130,0,100
"xG","xG6","F","A","3.906666667","Flight","B",130,131,0,101
"xG","xG6","F","A","3.906666667","Flight","B",131,133,0,102
"xG","xG6","F","A","3.906666667","Flight","B",133,135,0,103
"xG","xG6","F","A","3.906666667","Flight","B",135,136,0,104
"xG","xG6","F","A","3.906666667","Flight","B",136,137,0,105
"xG","xG6","F","A","3.906666667","Flight","B",137,138,0,106
"xG","xG6","F","A","3.906666667","Flight","B",138,139,0,107
"xG","xG6","F","A","3.906666667","Flight","B",139,140,0,108
"xG","xG6","F","A","3.906666667","Flight","B",140,141,0,109
"xG","xG6","F","A","3.906666667","Flight","B",141,142,0,110
"xG","xG6","F","A","3.906666667","Flight","B",142,143,0,111
"xG","xG6","F","A","3.906666667","Flight","B",143,144,0,112
"xG","xG6","F","A","3.906666667","Flight","B",144,146,0,113
"xG","xG6","F","A","3.906666667","Flight","B",146,149,0,114
"xG","xG6","F","A","3.906666667","Flight","B",149,153,0,115
"xG","xG6","F","A","3.906666667","Flight","B",153,155,1,116
"xB","xB3","M","B","5.506666667","Flight","B",0,4,0,1
"xB","xB3","M","B","5.506666667","Flight","B",4,7,0,2
"xB","xB3","M","B","5.506666667","Flight","B",7,8,0,3
"xB","xB3","M","B","5.506666667","Flight","B",8,9,0,4
"xB","xB3","M","B","5.506666667","Flight","B",9,10,0,5
"xB","xB3","M","B","5.506666667","Flight","B",10,11,0,6
"xB","xB3","M","B","5.506666667","Flight","B",11,12,0,7
"xB","xB3","M","B","5.506666667","Flight","B",12,13,0,8
"xB","xB3","M","B","5.506666667","Flight","B",13,16,0,9
"xB","xB3","M","B","5.506666667","Flight","B",16,17,0,10
"xB","xB3","M","B","5.506666667","Flight","B",17,20,0,11
"xB","xB3","M","B","5.506666667","Flight","B",20,21,0,12
"xB","xB3","M","B","5.506666667","Flight","B",21,24,0,13
"xB","xB3","M","B","5.506666667","Flight","B",24,26,0,14
"xB","xB3","M","B","5.506666667","Flight","B",26,27,0,15
"xB","xB3","M","B","5.506666667","Flight","B",27,28,0,16
"xB","xB3","M","B","5.506666667","Flight","B",28,31,0,17
"xB","xB3","M","B","5.506666667","Flight","B",31,36,0,18
"xB","xB3","M","B","5.506666667","Flight","B",36,39,0,19
"xB","xB3","M","B","5.506666667","Flight","B",39,40,0,20
"xB","xB3","M","B","5.506666667","Flight","B",40,43,0,21
"xB","xB3","M","B","5.506666667","Flight","B",43,44,0,22
"xB","xB3","M","B","5.506666667","Flight","B",44,45,0,23
"xB","xB3","M","B","5.506666667","Flight","B",45,46,0,24
"xB","xB3","M","B","5.506666667","Flight","B",46,47,0,25
"xB","xB3","M","B","5.506666667","Flight","B",47,48,0,26
"xB","xB3","M","B","5.506666667","Flight","B",48,49,0,27
"xB","xB3","M","B","5.506666667","Flight","B",49,51,0,28
"xB","xB3","M","B","5.506666667","Flight","B",51,52,0,29
"xB","xB3","M","B","5.506666667","Flight","B",52,53,0,30
"xB","xB3","M","B","5.506666667","Flight","B",53,54,0,31
"xB","xB3","M","B","5.506666667","Flight","B",54,55,0,32
"xB","xB3","M","B","5.506666667","Flight","B",55,56,0,33
"xB","xB3","M","B","5.506666667","Flight","B",56,57,0,34
"xB","xB3","M","B","5.506666667","Flight","B",57,58,0,35
"xB","xB3","M","B","5.506666667","Flight","B",58,59,0,36
"xB","xB3","M","B","5.506666667","Flight","B",59,60,0,37
"xB","xB3","M","B","5.506666667","Flight","B",60,61,0,38
"xB","xB3","M","B","5.506666667","Flight","B",61,62,0,39
"xB","xB3","M","B","5.506666667","Flight","B",62,63,0,40
"xB","xB3","M","B","5.506666667","Flight","B",63,64,0,41
"xB","xB3","M","B","5.506666667","Flight","B",64,65,0,42
"xB","xB3","M","B","5.506666667","Flight","B",65,66,0,43
"xB","xB3","M","B","5.506666667","Flight","B",66,67,0,44
"xB","xB3","M","B","5.506666667","Flight","B",67,68,0,45
"xB","xB3","M","B","5.506666667","Flight","B",68,69,0,46
"xB","xB3","M","B","5.506666667","Flight","B",69,70,0,47
"xB","xB3","M","B","5.506666667","Flight","B",70,71,0,48
"xB","xB3","M","B","5.506666667","Flight","B",71,72,0,49
"xB","xB3","M","B","5.506666667","Flight","B",72,73,0,50
"xB","xB3","M","B","5.506666667","Flight","B",73,74,0,51
"xB","xB3","M","B","5.506666667","Flight","B",74,75,0,52
"xB","xB3","M","B","5.506666667","Flight","B",75,76,0,53
"xB","xB3","M","B","5.506666667","Flight","B",76,77,0,54
"xB","xB3","M","B","5.506666667","Flight","B",77,78,0,55
"xB","xB3","M","B","5.506666667","Flight","B",78,79,0,56
"xB","xB3","M","B","5.506666667","Flight","B",79,80,0,57
"xB","xB3","M","B","5.506666667","Flight","B",80,82,0,58
"xB","xB3","M","B","5.506666667","Flight","B",82,83,0,59
"xB","xB3","M","B","5.506666667","Flight","B",83,84,0,60
"xB","xB3","M","B","5.506666667","Flight","B",84,85,0,61
"xB","xB3","M","B","5.506666667","Flight","B",85,86,0,62
"xB","xB3","M","B","5.506666667","Flight","B",86,87,0,63
"xB","xB3","M","B","5.506666667","Flight","B",87,89,0,64
"xB","xB3","M","B","5.506666667","Flight","B",89,90,0,65
"xB","xB3","M","B","5.506666667","Flight","B",90,91,0,66
"xB","xB3","M","B","5.506666667","Flight","B",91,92,0,67
"xB","xB3","M","B","5.506666667","Flight","B",92,93,0,68
"xB","xB3","M","B","5.506666667","Flight","B",93,94,0,69
"xB","xB3","M","B","5.506666667","Flight","B",94,95,0,70
"xB","xB3","M","B","5.506666667","Flight","B",95,96,0,71
"xB","xB3","M","B","5.506666667","Flight","B",96,97,0,72
"xB","xB3","M","B","5.506666667","Flight","B",97,98,0,73
"xB","xB3","M","B","5.506666667","Flight","B",98,99,0,74
"xB","xB3","M","B","5.506666667","Flight","B",99,100,0,75
"xB","xB3","M","B","5.506666667","Flight","B",100,102,0,76
"xB","xB3","M","B","5.506666667","Flight","B",102,103,0,77
"xB","xB3","M","B","5.506666667","Flight","B",103,105,0,78
"xB","xB3","M","B","5.506666667","Flight","B",105,106,0,79
"xB","xB3","M","B","5.506666667","Flight","B",106,107,0,80
"xB","xB3","M","B","5.506666667","Flight","B",107,108,0,81
"xB","xB3","M","B","5.506666667","Flight","B",108,109,0,82
"xB","xB3","M","B","5.506666667","Flight","B",109,110,0,83
"xB","xB3","M","B","5.506666667","Flight","B",110,111,0,84
"xB","xB3","M","B","5.506666667","Flight","B",111,112,0,85
"xB","xB3","M","B","5.506666667","Flight","B",112,114,0,86
"xB","xB3","M","B","5.506666667","Flight","B",114,115,0,87
"xB","xB3","M","B","5.506666667","Flight","B",115,117,0,88
"xB","xB3","M","B","5.506666667","Flight","B",117,118,0,89
"xB","xB3","M","B","5.506666667","Flight","B",118,119,0,90
"xB","xB3","M","B","5.506666667","Flight","B",119,120,0,91
"xB","xB3","M","B","5.506666667","Flight","B",120,121,0,92
"xB","xB3","M","B","5.506666667","Flight","B",121,122,0,93
"xB","xB3","M","B","5.506666667","Flight","B",122,123,0,94
"xB","xB3","M","B","5.506666667","Flight","B",123,124,0,95
"xB","xB3","M","B","5.506666667","Flight","B",124,125,0,96
"xB","xB3","M","B","5.506666667","Flight","B",125,126,0,97
"xB","xB3","M","B","5.506666667","Flight","B",126,128,0,98
"xB","xB3","M","B","5.506666667","Flight","B",128,129,0,99
"xB","xB3","M","B","5.506666667","Flight","B",129,130,0,100
"xB","xB3","M","B","5.506666667","Flight","B",130,131,0,101
"xB","xB3","M","B","5.506666667","Flight","B",131,133,0,102
"xB","xB3","M","B","5.506666667","Flight","B",133,135,0,103
"xB","xB3","M","B","5.506666667","Flight","B",135,136,0,104
"xB","xB3","M","B","5.506666667","Flight","B",136,137,0,105
"xB","xB3","M","B","5.506666667","Flight","B",137,138,0,106
"xB","xB3","M","B","5.506666667","Flight","B",138,139,0,107
"xB","xB3","M","B","5.506666667","Flight","B",139,140,0,108
"xB","xB3","M","B","5.506666667","Flight","B",140,141,0,109
"xB","xB3","M","B","5.506666667","Flight","B",141,142,0,110
"xB","xB3","M","B","5.506666667","Flight","B",142,143,0,111
"xB","xB3","M","B","5.506666667","Flight","B",143,144,0,112
"xB","xB3","M","B","5.506666667","Flight","B",144,146,0,113
"xB","xB3","M","B","5.506666667","Flight","B",146,149,0,114
"xB","xB3","M","B","5.506666667","Flight","B",149,153,1,115
"xG","xG7","M","B","5.4","Flight","C",0,4,0,1
"xG","xG7","M","B","5.4","Flight","C",4,7,0,2
"xG","xG7","M","B","5.4","Flight","C",7,8,0,3
"xG","xG7","M","B","5.4","Flight","C",8,9,0,4
"xG","xG7","M","B","5.4","Flight","C",9,10,0,5
"xG","xG7","M","B","5.4","Flight","C",10,11,0,6
"xG","xG7","M","B","5.4","Flight","C",11,12,0,7
"xG","xG7","M","B","5.4","Flight","C",12,13,0,8
"xG","xG7","M","B","5.4","Flight","C",13,16,0,9
"xG","xG7","M","B","5.4","Flight","C",16,17,0,10
"xG","xG7","M","B","5.4","Flight","C",17,20,0,11
"xG","xG7","M","B","5.4","Flight","C",20,21,0,12
"xG","xG7","M","B","5.4","Flight","C",21,24,0,13
"xG","xG7","M","B","5.4","Flight","C",24,26,0,14
"xG","xG7","M","B","5.4","Flight","C",26,27,0,15
"xG","xG7","M","B","5.4","Flight","C",27,28,0,16
"xG","xG7","M","B","5.4","Flight","C",28,31,0,17
"xG","xG7","M","B","5.4","Flight","C",31,36,0,18
"xG","xG7","M","B","5.4","Flight","C",36,39,0,19
"xG","xG7","M","B","5.4","Flight","C",39,40,0,20
"xG","xG7","M","B","5.4","Flight","C",40,43,0,21
"xG","xG7","M","B","5.4","Flight","C",43,44,0,22
"xG","xG7","M","B","5.4","Flight","C",44,45,0,23
"xG","xG7","M","B","5.4","Flight","C",45,46,0,24
"xG","xG7","M","B","5.4","Flight","C",46,47,0,25
"xG","xG7","M","B","5.4","Flight","C",47,48,0,26
"xG","xG7","M","B","5.4","Flight","C",48,49,0,27
"xG","xG7","M","B","5.4","Flight","C",49,51,0,28
"xG","xG7","M","B","5.4","Flight","C",51,52,0,29
"xG","xG7","M","B","5.4","Flight","C",52,53,0,30
"xG","xG7","M","B","5.4","Flight","C",53,54,0,31
"xG","xG7","M","B","5.4","Flight","C",54,55,0,32
"xG","xG7","M","B","5.4","Flight","C",55,56,0,33
"xG","xG7","M","B","5.4","Flight","C",56,57,0,34
"xG","xG7","M","B","5.4","Flight","C",57,58,0,35
"xG","xG7","M","B","5.4","Flight","C",58,59,0,36
"xG","xG7","M","B","5.4","Flight","C",59,60,0,37
"xG","xG7","M","B","5.4","Flight","C",60,61,0,38
"xG","xG7","M","B","5.4","Flight","C",61,62,0,39
"xG","xG7","M","B","5.4","Flight","C",62,63,0,40
"xG","xG7","M","B","5.4","Flight","C",63,64,0,41
"xG","xG7","M","B","5.4","Flight","C",64,65,0,42
"xG","xG7","M","B","5.4","Flight","C",65,66,0,43
"xG","xG7","M","B","5.4","Flight","C",66,67,0,44
"xG","xG7","M","B","5.4","Flight","C",67,68,0,45
"xG","xG7","M","B","5.4","Flight","C",68,69,0,46
"xG","xG7","M","B","5.4","Flight","C",69,70,0,47
"xG","xG7","M","B","5.4","Flight","C",70,71,0,48
"xG","xG7","M","B","5.4","Flight","C",71,72,0,49
"xG","xG7","M","B","5.4","Flight","C",72,73,0,50
"xG","xG7","M","B","5.4","Flight","C",73,74,0,51
"xG","xG7","M","B","5.4","Flight","C",74,75,0,52
"xG","xG7","M","B","5.4","Flight","C",75,76,0,53
"xG","xG7","M","B","5.4","Flight","C",76,77,0,54
"xG","xG7","M","B","5.4","Flight","C",77,78,0,55
"xG","xG7","M","B","5.4","Flight","C",78,79,0,56
"xG","xG7","M","B","5.4","Flight","C",79,80,0,57
"xG","xG7","M","B","5.4","Flight","C",80,82,0,58
"xG","xG7","M","B","5.4","Flight","C",82,83,0,59
"xG","xG7","M","B","5.4","Flight","C",83,84,0,60
"xG","xG7","M","B","5.4","Flight","C",84,85,0,61
"xG","xG7","M","B","5.4","Flight","C",85,86,0,62
"xG","xG7","M","B","5.4","Flight","C",86,87,0,63
"xG","xG7","M","B","5.4","Flight","C",87,89,0,64
"xG","xG7","M","B","5.4","Flight","C",89,90,0,65
"xG","xG7","M","B","5.4","Flight","C",90,91,0,66
"xG","xG7","M","B","5.4","Flight","C",91,92,0,67
"xG","xG7","M","B","5.4","Flight","C",92,93,0,68
"xG","xG7","M","B","5.4","Flight","C",93,94,0,69
"xG","xG7","M","B","5.4","Flight","C",94,95,0,70
"xG","xG7","M","B","5.4","Flight","C",95,96,0,71
"xG","xG7","M","B","5.4","Flight","C",96,97,0,72
"xG","xG7","M","B","5.4","Flight","C",97,98,0,73
"xG","xG7","M","B","5.4","Flight","C",98,99,0,74
"xG","xG7","M","B","5.4","Flight","C",99,100,0,75
"xG","xG7","M","B","5.4","Flight","C",100,102,0,76
"xG","xG7","M","B","5.4","Flight","C",102,103,0,77
"xG","xG7","M","B","5.4","Flight","C",103,105,0,78
"xG","xG7","M","B","5.4","Flight","C",105,106,0,79
"xG","xG7","M","B","5.4","Flight","C",106,107,0,80
"xG","xG7","M","B","5.4","Flight","C",107,108,0,81
"xG","xG7","M","B","5.4","Flight","C",108,109,0,82
"xG","xG7","M","B","5.4","Flight","C",109,110,0,83
"xG","xG7","M","B","5.4","Flight","C",110,111,0,84
"xG","xG7","M","B","5.4","Flight","C",111,112,0,85
"xG","xG7","M","B","5.4","Flight","C",112,114,0,86
"xG","xG7","M","B","5.4","Flight","C",114,115,0,87
"xG","xG7","M","B","5.4","Flight","C",115,117,0,88
"xG","xG7","M","B","5.4","Flight","C",117,118,0,89
"xG","xG7","M","B","5.4","Flight","C",118,119,0,90
"xG","xG7","M","B","5.4","Flight","C",119,120,0,91
"xG","xG7","M","B","5.4","Flight","C",120,121,0,92
"xG","xG7","M","B","5.4","Flight","C",121,122,0,93
"xG","xG7","M","B","5.4","Flight","C",122,123,0,94
"xG","xG7","M","B","5.4","Flight","C",123,124,0,95
"xG","xG7","M","B","5.4","Flight","C",124,125,0,96
"xG","xG7","M","B","5.4","Flight","C",125,126,0,97
"xG","xG7","M","B","5.4","Flight","C",126,128,0,98
"xG","xG7","M","B","5.4","Flight","C",128,129,0,99
"xG","xG7","M","B","5.4","Flight","C",129,130,0,100
"xG","xG7","M","B","5.4","Flight","C",130,131,0,101
"xG","xG7","M","B","5.4","Flight","C",131,133,0,102
"xG","xG7","M","B","5.4","Flight","C",133,135,0,103
"xG","xG7","M","B","5.4","Flight","C",135,136,0,104
"xG","xG7","M","B","5.4","Flight","C",136,137,0,105
"xG","xG7","M","B","5.4","Flight","C",137,138,0,106
"xG","xG7","M","B","5.4","Flight","C",138,139,0,107
"xG","xG7","M","B","5.4","Flight","C",139,140,0,108
"xG","xG7","M","B","5.4","Flight","C",140,141,0,109
"xG","xG7","M","B","5.4","Flight","C",141,142,0,110
"xG","xG7","M","B","5.4","Flight","C",142,143,0,111
"xG","xG7","M","B","5.4","Flight","C",143,144,0,112
"xG","xG7","M","B","5.4","Flight","C",144,146,0,113
"xG","xG7","M","B","5.4","Flight","C",146,149,0,114
"xG","xG7","M","B","5.4","Flight","C",149,153,1,115
"xE","xE11","M","A","4.223333333","Flight","B",0,4,0,1
"xE","xE11","M","A","4.223333333","Flight","B",4,7,0,2
"xE","xE11","M","A","4.223333333","Flight","B",7,8,0,3
"xE","xE11","M","A","4.223333333","Flight","B",8,9,0,4
"xE","xE11","M","A","4.223333333","Flight","B",9,10,0,5
"xE","xE11","M","A","4.223333333","Flight","B",10,11,0,6
"xE","xE11","M","A","4.223333333","Flight","B",11,12,0,7
"xE","xE11","M","A","4.223333333","Flight","B",12,13,0,8
"xE","xE11","M","A","4.223333333","Flight","B",13,16,0,9
"xE","xE11","M","A","4.223333333","Flight","B",16,17,0,10
"xE","xE11","M","A","4.223333333","Flight","B",17,20,0,11
"xE","xE11","M","A","4.223333333","Flight","B",20,21,0,12
"xE","xE11","M","A","4.223333333","Flight","B",21,24,0,13
"xE","xE11","M","A","4.223333333","Flight","B",24,26,0,14
"xE","xE11","M","A","4.223333333","Flight","B",26,27,0,15
"xE","xE11","M","A","4.223333333","Flight","B",27,28,0,16
"xE","xE11","M","A","4.223333333","Flight","B",28,31,0,17
"xE","xE11","M","A","4.223333333","Flight","B",31,36,0,18
"xE","xE11","M","A","4.223333333","Flight","B",36,39,0,19
"xE","xE11","M","A","4.223333333","Flight","B",39,40,0,20
"xE","xE11","M","A","4.223333333","Flight","B",40,43,0,21
"xE","xE11","M","A","4.223333333","Flight","B",43,44,0,22
"xE","xE11","M","A","4.223333333","Flight","B",44,45,0,23
"xE","xE11","M","A","4.223333333","Flight","B",45,46,0,24
"xE","xE11","M","A","4.223333333","Flight","B",46,47,0,25
"xE","xE11","M","A","4.223333333","Flight","B",47,48,0,26
"xE","xE11","M","A","4.223333333","Flight","B",48,49,0,27
"xE","xE11","M","A","4.223333333","Flight","B",49,51,0,28
"xE","xE11","M","A","4.223333333","Flight","B",51,52,0,29
"xE","xE11","M","A","4.223333333","Flight","B",52,53,0,30
"xE","xE11","M","A","4.223333333","Flight","B",53,54,0,31
"xE","xE11","M","A","4.223333333","Flight","B",54,55,0,32
"xE","xE11","M","A","4.223333333","Flight","B",55,56,0,33
"xE","xE11","M","A","4.223333333","Flight","B",56,57,0,34
"xE","xE11","M","A","4.223333333","Flight","B",57,58,0,35
"xE","xE11","M","A","4.223333333","Flight","B",58,59,0,36
"xE","xE11","M","A","4.223333333","Flight","B",59,60,0,37
"xE","xE11","M","A","4.223333333","Flight","B",60,61,0,38
"xE","xE11","M","A","4.223333333","Flight","B",61,62,0,39
"xE","xE11","M","A","4.223333333","Flight","B",62,63,0,40
"xE","xE11","M","A","4.223333333","Flight","B",63,64,0,41
"xE","xE11","M","A","4.223333333","Flight","B",64,65,0,42
"xE","xE11","M","A","4.223333333","Flight","B",65,66,0,43
"xE","xE11","M","A","4.223333333","Flight","B",66,67,0,44
"xE","xE11","M","A","4.223333333","Flight","B",67,68,0,45
"xE","xE11","M","A","4.223333333","Flight","B",68,69,0,46
"xE","xE11","M","A","4.223333333","Flight","B",69,70,0,47
"xE","xE11","M","A","4.223333333","Flight","B",70,71,0,48
"xE","xE11","M","A","4.223333333","Flight","B",71,72,0,49
"xE","xE11","M","A","4.223333333","Flight","B",72,73,0,50
"xE","xE11","M","A","4.223333333","Flight","B",73,74,0,51
"xE","xE11","M","A","4.223333333","Flight","B",74,75,0,52
"xE","xE11","M","A","4.223333333","Flight","B",75,76,0,53
"xE","xE11","M","A","4.223333333","Flight","B",76,77,0,54
"xE","xE11","M","A","4.223333333","Flight","B",77,78,0,55
"xE","xE11","M","A","4.223333333","Flight","B",78,79,0,56
"xE","xE11","M","A","4.223333333","Flight","B",79,80,0,57
"xE","xE11","M","A","4.223333333","Flight","B",80,82,0,58
"xE","xE11","M","A","4.223333333","Flight","B",82,83,0,59
"xE","xE11","M","A","4.223333333","Flight","B",83,84,0,60
"xE","xE11","M","A","4.223333333","Flight","B",84,85,0,61
"xE","xE11","M","A","4.223333333","Flight","B",85,86,0,62
"xE","xE11","M","A","4.223333333","Flight","B",86,87,0,63
"xE","xE11","M","A","4.223333333","Flight","B",87,89,0,64
"xE","xE11","M","A","4.223333333","Flight","B",89,90,0,65
"xE","xE11","M","A","4.223333333","Flight","B",90,91,0,66
"xE","xE11","M","A","4.223333333","Flight","B",91,92,0,67
"xE","xE11","M","A","4.223333333","Flight","B",92,93,0,68
"xE","xE11","M","A","4.223333333","Flight","B",93,94,0,69
"xE","xE11","M","A","4.223333333","Flight","B",94,95,0,70
"xE","xE11","M","A","4.223333333","Flight","B",95,96,0,71
"xE","xE11","M","A","4.223333333","Flight","B",96,97,0,72
"xE","xE11","M","A","4.223333333","Flight","B",97,98,0,73
"xE","xE11","M","A","4.223333333","Flight","B",98,99,0,74
"xE","xE11","M","A","4.223333333","Flight","B",99,100,0,75
"xE","xE11","M","A","4.223333333","Flight","B",100,102,0,76
"xE","xE11","M","A","4.223333333","Flight","B",102,103,0,77
"xE","xE11","M","A","4.223333333","Flight","B",103,105,0,78
"xE","xE11","M","A","4.223333333","Flight","B",105,106,0,79
"xE","xE11","M","A","4.223333333","Flight","B",106,107,0,80
"xE","xE11","M","A","4.223333333","Flight","B",107,108,0,81
"xE","xE11","M","A","4.223333333","Flight","B",108,109,0,82
"xE","xE11","M","A","4.223333333","Flight","B",109,110,0,83
"xE","xE11","M","A","4.223333333","Flight","B",110,111,0,84
"xE","xE11","M","A","4.223333333","Flight","B",111,112,0,85
"xE","xE11","M","A","4.223333333","Flight","B",112,114,0,86
"xE","xE11","M","A","4.223333333","Flight","B",114,115,0,87
"xE","xE11","M","A","4.223333333","Flight","B",115,117,0,88
"xE","xE11","M","A","4.223333333","Flight","B",117,118,0,89
"xE","xE11","M","A","4.223333333","Flight","B",118,119,0,90
"xE","xE11","M","A","4.223333333","Flight","B",119,120,0,91
"xE","xE11","M","A","4.223333333","Flight","B",120,121,0,92
"xE","xE11","M","A","4.223333333","Flight","B",121,122,0,93
"xE","xE11","M","A","4.223333333","Flight","B",122,123,0,94
"xE","xE11","M","A","4.223333333","Flight","B",123,124,0,95
"xE","xE11","M","A","4.223333333","Flight","B",124,125,0,96
"xE","xE11","M","A","4.223333333","Flight","B",125,126,0,97
